copies_mL,Temperature,Salinity,DO_mgL,pH,Chl_a,DOC,TDN,TOC,TN,Ammonium,NO2NO3,Nitrite,Orthophosphate,Silicate,DIN,DON,DIN_DIP,cfu_tot,cfu_gre,cfu_yel,hf_copies_mL,Vv,Vp,Va,Vc,tot_bacteria,tss,VAI,dust,dust_lag,date
-1.1624424827968693,0.8405942004315883,-1.119558472996034,-0.6008540929590476,-0.18553985121827793,-1.2040236000668023,-0.18966379567885738,1.635145076733351,-0.6817510925431063,0.30923174679192866,-1.4157634750555055,-0.6489684029189323,0.04226954989545467,-0.8763204921564827,1.1529019735231802,-1.4412272955210126,1.8733295330318298,-1.199381291732054,-0.3871699938238003,-0.23651374467701336,-0.45204670745465564,NA,-1.3095876757959493,-0.6775015920743992,-0.9433742306208125,-0.41282246520799865,0.04478746827681307,-1.1533120206977778,-0.8319714452488008,-0.704956463800977,-0.48555870761019143,2022-07-07
-1.118431881422758,1.0364608102408894,0.8429929594768263,-0.26287366566958487,0.6429171588726479,-1.278691730303503,2.1846091648873602,-0.1503581679754807,1.7360685839007692,-0.9605049747834187,-1.3832347145444472,-0.7246025976399734,-0.6885329051690859,0.24605778579029577,0.5814014433848026,-1.4148194661194617,0.17268669535994774,-1.3184027593156458,-0.7998554886732403,-0.5578154355589946,-0.8761892971651987,NA,1.8161083107407048,0.8318673319323304,1.6344206327640693,-0.41282246520799865,-1.0979812147011405,-0.48010671439256586,-0.522455442221601,-0.704956463800977,-0.6882266899170539,2022-07-08
-1.1071011910308584,0.8405942004315883,-1.1674255811051297,0.3004270464795263,0.6946957220033299,-0.449875484676123,1.68562457154377,-0.5826379009049875,0.3225205979022823,-1.12783462026234,0.06104225214653251,-0.270797429313727,-0.35197914296831084,-0.37318540204240924,0.5625275817553979,0.040011862729622635,-0.5619453413056155,0.08090135660293427,-0.6800435708137257,-0.4239397310248372,-0.7868961203840309,NA,0.3459346149284932,1.9363590680407303,0.6838993040905949,-0.41282246520799865,-0.9647096278433966,-1.6498484422122828,-0.6637915167444265,-0.552074339121247,-0.6882266899170539,2022-07-09
-1.1574337105670849,1.134394115145542,0.7791701486647024,-0.26287366566958487,1.057145663918113,-0.7186807535282462,-0.03252088643184598,-1.202865343803845,-0.43111709306105633,-0.9605049747834187,-1.2059529697591806,-0.18435834963253722,0.330744203210405,-1.10208623772049,0.30282324573478786,-1.2003558818886835,-0.8741371975865126,-0.9095508582085675,-0.9596047124859266,-0.9594425491614711,-0.8092194145793237,NA,-0.19524120154189545,-0.12832688092746433,1.6344206327640693,-0.41282246520799865,-1.1695648513590695,-0.165909501000887,-0.6032975726837396,-0.7559171720275537,-0.5362257031869071,2022-07-11
-0.24112932160710923,1.134394115145542,-1.37484971624453,-0.826174377818691,-0.08198272495691393,-0.5320104279364939,-0.474159489197143,-0.8081751528682082,-0.8459476046691584,-0.48804479931352174,-0.4911334575286787,-0.45448047363625527,-0.41928989540846573,-0.0764647078725718,-0.38871504436660426,-0.5169532664667266,-0.6518565959145134,-0.5145134675996995,-0.1342337227870483,-0.5042651537453324,0.19532882420880196,NA,-1.0968443178242566,0.31089998065152863,-0.8482246245176474,-0.41282246520799865,-0.9040447587260336,0.9439413522731825,1.1710640248630741,-0.9087992967072837,-0.7388936854937697,2022-07-12
-0.15177506603477983,0.057127761194379956,0.36432187838587954,0.6947375449838985,1.6267098583556334,0.5208102084009887,-0.2507335518791176,1.4471973667640003,-0.3821705640763346,1.2443091774094321,-0.01214745900334812,2.581692200165533,2.3116034893063975,1.6264540586673684,-1.3590202707343053,0.17925314502870987,1.3336836100319929,-0.380122743955451,-1.3589777720176421,-1.3610696627639476,-1.1440688275086988,NA,0.5187884582769264,0.1218979769305153,0.07509079607369894,-0.41282246520799865,-0.011318364809085258,-0.4592644448475117,-0.27729968522014325,-0.19534938153521048,-0.8908946722239165,2022-07-13
0.7628754186639768,-0.628405373138176,0.3164547702767837,2.7226201087206894,-0.5997683562637431,0.12133571163463872,-0.8681338920012611,0.13156339697854535,-0.5779566800152212,1.2344662570871425,1.1507557292669794,-0.951505181803096,-1.0347024891470264,-1.2568970346786656,-1.4171517645528722,1.0619148368441882,-0.11185388222178476,1.6207777216958665,-0.7998554886732403,-0.8791171264409758,-0.6083097668216986,NA,-0.3532036503526163,-1.370734578432267,-0.8300327057457405,-0.41282246520799865,-0.8471392441097984,-1.037637424722733,2.680411363100323,-0.3482315062149404,-0.18155673414989765,2022-07-14
1.0081405217681034,-1.1180718976614308,-1.5344067432748454,-0.15021352323976064,0.901809974526067,0.6626796558507208,-0.42202677048960374,-1.071301946825299,-0.20860131235746343,-1.0294054170394449,1.7411527325426839,-0.06550461507090186,0.7057612525198402,-0.0506629083795424,-0.9843741173906199,1.708506538554893,-1.3977275394061888,1.3983617079384754,1.616351521493639,1.5306455551738833,1.4342716520474903,NA,0.9702948151162768,0.2062966848054165,-0.9329716347720298,-0.5624058089542517,0.7512900641762549,0.14411925848177926,-0.10626027542291326,-0.3482315062149404,-0.33355772088004454,2022-07-15
0.2484423579368186,-1.705671727089338,0.1249863378404118,0.35675711769443585,-0.3926541037410105,-0.5544108670075044,-0.7378020952324129,-0.09397385498467535,-0.10515403833301618,1.1360370538642472,0.597156886319409,0.2775504824138198,0.3908430893176861,0.060607351934146736,-1.0373152992611003,0.6081803134902661,-0.2247781365222463,0.40604272568677563,0.7044497022295485,-0.02231261742236067,1.1998770629969275,NA,-0.03036115416397992,0.6783897683607696,-0.41569192537941924,-0.41282246520799865,1.7581666586920628,0.7732952703730704,-0.5223033956314201,1.6901968228481252,-0.33355772088004454,2022-07-16
0.19362109890977725,-1.1180718976614308,0.8270372567737868,-0.15021352323976064,-0.6515469193944251,0.2370713135015253,-0.5977885078464504,0.3383058779448314,-0.44187838666762624,0.9490215677407468,-0.1593401003158861,-0.3788462789152142,-1.2654822117989866,0.6137334285659641,0.22317554965869948,-0.1848548058108575,0.3623209486322868,-0.3953568759916138,1.5231644742695654,0.8077167506894256,1.8807375359533227,NA,-0.3476312838954769,-1.1842776523298777,-1.0598593291602907,2.145132619485144,0.7248216502571821,1.3522265253253898,-0.3729428045303363,1.5882754063949724,1.6931221021885803,2022-07-17
1.7751355592756806,-0.33460545842422246,0.9227714729919784,-0.8825044490336006,-1.5835610557467241,0.9986862419158743,0.6206276036611816,1.278044427791585,2.304681452531791,0.6143622767829029,0.6603846645627782,1.3067157748679847,0.8403827574001504,1.9167243029639485,1.3039872358665656,0.746621358534761,1.0466454976000132,-0.08110304265058688,0.438200995875078,0.9415924552235833,-0.05022741193940533,NA,-1.4077464994756481,0.6185338586238678,0.8303452529417354,-0.41282246520799865,0.4666545233125167,0.3356076099269548,0.31854420372658027,1.5882754063949724,1.5917881110351495,2022-07-18
0.9500986969051032,-0.13873884861492125,1.01850568921017,-0.9388345202485152,-1.4282253663546736,2.197109732214924,-0.9180323513356202,-0.9209437788498189,-0.688693862611861,-0.92113329349426,0.45707991136866505,-0.48689512851670147,-0.8616176971580564,-0.7279601450715636,1.0597594663820673,0.41372266062429947,-0.9663675916992119,1.2923475275295662,0.8375740554067935,1.664521259708041,0.01674247064646971,NA,1.0894895839874201,-1.343403965581151,0.17197783156177243,2.1326753763410964,1.2490376968336934,1.3968885314933785,-0.2696974539865968,-0.3482315062149404,1.5917881110351495,2022-07-19
